document_id,feature_id,genre_percentile
real_claude_b017_P3_r1,F08,0.1560
real_claude_b017_P3_r1,L01,0.6490
real_claude_b017_P3_r1,L02,0.4485
real_claude_b017_P3_r1,L03,0.3955
real_claude_b017_P3_r1,L04,0.7409
real_claude_b017_P3_r1,L05,0.4123
real_claude_b017_P3_r1,L06,0.7242
real_claude_b017_P3_r1,L07,0.4735
real_claude_b017_P3_r1,L08,0.9582
real_claude_b017_P3_r1,L09,0.5487
real_claude_b017_P3_r1,M01,0.5376
real_claude_b017_P3_r1,M02,0.1226
real_claude_b017_P3_r1,M05,0.0390
real_claude_b017_P3_r1,P01,0.2730
real_claude_b017_P3_r1,R01,0.6964
real_claude_b017_P3_r1,R02,0.1643
real_claude_b017_P3_r1,R03,0.3928
real_claude_b017_P3_r1,R04,0.3983
real_claude_b017_P3_r1,R05,0.5376
real_claude_b017_P3_r1,R06,0.4457
real_claude_b017_P3_r1,R07,0.0000
real_claude_b017_P3_r1,S01,0.5292
real_claude_b017_P3_r1,S02,0.6964
real_claude_b017_P3_r1,S03,0.6602
real_claude_b017_P3_r1,S04,0.6852
real_claude_b017_P3_r1,S05,0.2730
real_claude_b017_P3_r1,S06,0.1281
real_claude_b017_P3_r1,S07,0.9610
real_claude_b017_P3_r1,S08,0.2925
real_claude_b017_P3_r1,S09,0.5292
real_claude_b017_P3_r1,S10,0.0000
real_claude_b017_P3_r1,X01,0.0000
real_claude_b017_P3_r1,X02,0.0000
real_claude_b017_P3_r1,X05,0.6741
real_claude_b017_P3_r2,C01,0.3036
real_claude_b017_P3_r2,C02,0.0000
real_claude_b017_P3_r2,C03,0.0000
real_claude_b017_P3_r2,C05,0.0000
real_claude_b017_P3_r2,C06,0.2256
real_claude_b017_P3_r2,D04,0.6240
real_claude_b017_P3_r2,D05,0.0000
real_claude_b017_P3_r2,F01,0.5320
real_claude_b017_P3_r2,F02,0.6323
real_claude_b017_P3_r2,F03,0.5961
real_claude_b017_P3_r2,F04,0.0000
real_claude_b017_P3_r2,F05,0.0000
real_claude_b017_P3_r2,F06,0.0000
real_claude_b017_P3_r2,F07,0.0000
real_claude_b017_P3_r2,F08,0.1560
real_claude_b017_P3_r2,L01,0.8496
real_claude_b017_P3_r2,L02,0.5822
real_claude_b017_P3_r2,L03,0.6156
real_claude_b017_P3_r2,L04,0.7772
real_claude_b017_P3_r2,L05,0.4763
real_claude_b017_P3_r2,L06,0.6546
real_claude_b017_P3_r2,L07,0.6936
real_claude_b017_P3_r2,L08,0.9916
real_claude_b017_P3_r2,L09,0.2117
real_claude_b017_P3_r2,M01,0.3872
real_claude_b017_P3_r2,M02,0.4290
real_claude_b017_P3_r2,M05,0.7744
real_claude_b017_P3_r2,P01,0.4624
real_claude_b017_P3_r2,R01,0.3983
real_claude_b017_P3_r2,R02,0.5209
real_claude_b017_P3_r2,R03,0.7939
real_claude_b017_P3_r2,R04,0.5292
real_claude_b017_P3_r2,R05,0.4039
real_claude_b017_P3_r2,R06,0.3510
real_claude_b017_P3_r2,R07,0.3928
real_claude_b017_P3_r2,S01,0.9554
real_claude_b017_P3_r2,S02,0.3983
real_claude_b017_P3_r2,S03,0.3231
real_claude_b017_P3_r2,S04,0.9749
real_claude_b017_P3_r2,S05,0.3343
real_claude_b017_P3_r2,S06,0.0000
real_claude_b017_P3_r2,S07,0.9777
real_claude_b017_P3_r2,S08,0.4178
real_claude_b017_P3_r2,S09,0.5153
real_claude_b017_P3_r2,S10,0.0000
real_claude_b017_P3_r2,X01,0.0000
real_claude_b017_P3_r2,X02,0.0000
real_claude_b017_P3_r2,X05,0.7799
real_claude_b018_P1_r1,C01,0.4234
real_claude_b018_P1_r1,C02,0.6574
real_claude_b018_P1_r1,C03,0.0000
real_claude_b018_P1_r1,C05,0.0000
real_claude_b018_P1_r1,C06,0.1560
real_claude_b018_P1_r1,D04,0.7214
real_claude_b018_P1_r1,D05,0.0000
real_claude_b018_P1_r1,F01,0.6295
real_claude_b018_P1_r1,F02,0.7354
real_claude_b018_P1_r1,F03,0.3315
real_claude_b018_P1_r1,F04,0.0000
real_claude_b018_P1_r1,F05,0.0000
real_claude_b018_P1_r1,F06,0.0000
real_claude_b018_P1_r1,F07,0.0000
real_claude_b018_P1_r1,F08,0.1950
real_claude_b018_P1_r1,L01,0.1838
real_claude_b018_P1_r1,L02,0.0891
real_claude_b018_P1_r1,L03,0.3370
real_claude_b018_P1_r1,L04,0.1476
real_claude_b018_P1_r1,L05,0.2006
real_claude_b018_P1_r1,L06,0.8022
real_claude_b018_P1_r1,L07,0.6685
real_claude_b018_P1_r1,L08,0.8830
real_claude_b018_P1_r1,L09,0.3064
real_claude_b018_P1_r1,M01,0.5682
real_claude_b018_P1_r1,M02,0.5153
real_claude_b018_P1_r1,M05,0.4708
real_claude_b018_P1_r1,P01,0.2256
real_claude_b018_P1_r1,R01,0.7326
real_claude_b018_P1_r1,R02,0.6072
real_claude_b018_P1_r1,R03,0.8552
real_claude_b018_P1_r1,R04,0.9471
real_claude_b018_P1_r1,R05,0.2758
real_claude_b018_P1_r1,R06,0.6908
real_claude_b018_P1_r1,R07,0.0000
real_claude_b018_P1_r1,S01,0.8886
real_claude_b018_P1_r1,S02,0.7326
real_claude_b018_P1_r1,S03,0.6602
real_claude_b018_P1_r1,S04,0.6490
real_claude_b018_P1_r1,S05,0.6880
real_claude_b018_P1_r1,S06,0.1448
real_claude_b018_P1_r1,S07,0.7493
real_claude_b018_P1_r1,S08,0.6212
real_claude_b018_P1_r1,S09,0.6462
real_claude_b018_P1_r1,S10,0.0000
real_claude_b018_P1_r1,X01,0.0000
real_claude_b018_P1_r1,X02,0.6158
real_claude_b018_P1_r1,X05,0.1031
real_claude_b018_P1_r2,C01,0.3426
real_claude_b018_P1_r2,C02,0.0000
real_claude_b018_P1_r2,C03,0.0000
real_claude_b018_P1_r2,C05,0.0000
real_claude_b018_P1_r2,C06,0.2674
real_claude_b018_P1_r2,D04,0.2591
real_claude_b018_P1_r2,D05,0.6295
real_claude_b018_P1_r2,F01,0.6769
real_claude_b018_P1_r2,F02,0.6295
real_claude_b018_P1_r2,F03,0.3036
real_claude_b018_P1_r2,F04,0.0000
real_claude_b018_P1_r2,F05,0.0000
real_claude_b018_P1_r2,F06,0.0000
real_claude_b018_P1_r2,F07,0.0000
real_claude_b018_P1_r2,F08,0.3120
real_claude_b018_P1_r2,L01,0.1978
real_claude_b018_P1_r2,L02,0.0334
real_claude_b018_P1_r2,L03,0.2061
real_claude_b018_P1_r2,L04,0.2702
real_claude_b018_P1_r2,L05,0.5850
real_claude_b018_P1_r2,L06,0.5877
real_claude_b018_P1_r2,L07,0.6797
real_claude_b018_P1_r2,L08,0.9666
real_claude_b018_P1_r2,L09,0.3705
real_claude_b018_P1_r2,M01,0.6574
real_claude_b018_P1_r2,M02,0.4095
real_claude_b018_P1_r2,M05,0.3482
real_claude_b018_P1_r2,P01,0.3510
real_claude_b018_P1_r2,R01,0.9164
real_claude_b018_P1_r2,R02,0.4095
real_claude_b018_P1_r2,R03,0.5070
real_claude_b018_P1_r2,R04,0.9972
real_claude_b018_P1_r2,R05,0.5097
real_claude_b018_P1_r2,R06,0.5348
real_claude_b018_P1_r2,R07,0.3259
real_claude_b018_P1_r2,S01,0.4540
real_claude_b018_P1_r2,S02,0.9164
real_claude_b018_P1_r2,S03,0.8914
real_claude_b018_P1_r2,S04,0.4178
real_claude_b018_P1_r2,S05,0.3538
real_claude_b018_P1_r2,S06,0.1226
real_claude_b018_P1_r2,S07,0.6769
real_claude_b018_P1_r2,S08,0.4262
real_claude_b018_P1_r2,S09,0.7242
real_claude_b018_P1_r2,S10,0.0000
real_claude_b018_P1_r2,X01,0.0000
real_claude_b018_P1_r2,X02,0.4194
real_claude_b018_P1_r2,X05,0.1643
real_claude_b018_P2_r1,C01,0.6212
real_claude_b018_P2_r1,C02,0.5265
real_claude_b018_P2_r1,C03,0.0000
real_claude_b018_P2_r1,C05,0.0000
real_claude_b018_P2_r1,C06,0.6769
real_claude_b018_P2_r1,D04,0.6602
real_claude_b018_P2_r1,D05,0.8607
real_claude_b018_P2_r1,F01,0.7465
real_claude_b018_P2_r1,F02,0.3733
real_claude_b018_P2_r1,F03,0.2758
real_claude_b018_P2_r1,F04,0.0000
real_claude_b018_P2_r1,F05,0.0000
real_claude_b018_P2_r1,F06,0.0000
real_claude_b018_P2_r1,F07,0.9944
real_claude_b018_P2_r1,F08,0.3120
real_claude_b018_P2_r1,L01,0.6212
real_claude_b018_P2_r1,L02,0.1950
real_claude_b018_P2_r1,L03,0.7270
real_claude_b018_P2_r1,L04,0.4095
real_claude_b018_P2_r1,L05,0.4958
real_claude_b018_P2_r1,L06,0.6351
real_claude_b018_P2_r1,L07,0.9582
real_claude_b018_P2_r1,L08,0.5404
real_claude_b018_P2_r1,L09,0.0891
real_claude_b018_P2_r1,M01,0.5905
real_claude_b018_P2_r1,M02,0.5042
real_claude_b018_P2_r1,M05,0.9248
real_claude_b018_P2_r1,P01,0.8719
real_claude_b018_P2_r1,R01,0.0669
real_claude_b018_P2_r1,R02,0.7883
real_claude_b018_P2_r1,R03,0.5042
real_claude_b018_P2_r1,R04,0.0279
real_claude_b018_P2_r1,R05,0.7632
real_claude_b018_P2_r1,R06,0.7354
real_claude_b018_P2_r1,R07,0.6769
real_claude_b018_P2_r1,S01,0.5766
real_claude_b018_P2_r1,S02,0.0669
real_claude_b018_P2_r1,S03,0.0891
real_claude_b018_P2_r1,S04,0.2117
real_claude_b018_P2_r1,S05,0.5543
real_claude_b018_P2_r1,S06,0.3900
real_claude_b018_P2_r1,S07,0.9164
real_claude_b018_P2_r1,S08,0.0000
real_claude_b018_P2_r1,S09,0.0808
real_claude_b018_P2_r1,S10,0.0000
real_claude_b018_P2_r1,X01,0.7019
real_claude_b018_P2_r1,X02,0.8328
real_claude_b018_P2_r1,X05,0.0891
real_claude_b018_P2_r2,C01,0.5877
real_claude_b018_P2_r2,C02,0.0000
real_claude_b018_P2_r2,C03,0.0000
real_claude_b018_P2_r2,C05,0.0000
real_claude_b018_P2_r2,C06,0.3593
real_claude_b018_P2_r2,D04,0.2340
real_claude_b018_P2_r2,D05,0.8552
real_claude_b018_P2_r2,F01,0.6212
real_claude_b018_P2_r2,F02,0.5292
real_claude_b018_P2_r2,F03,0.2786
real_claude_b018_P2_r2,F04,0.0000
real_claude_b018_P2_r2,F05,0.0000
real_claude_b018_P2_r2,F06,0.0000
real_claude_b018_P2_r2,F07,0.0000
real_claude_b018_P2_r2,F08,0.3120
real_claude_b018_P2_r2,L01,0.7716
real_claude_b018_P2_r2,L02,0.6072
real_claude_b018_P2_r2,L03,0.5181
real_claude_b018_P2_r2,L04,0.5850
real_claude_b018_P2_r2,L05,0.5181
real_claude_b018_P2_r2,L06,0.5933
real_claude_b018_P2_r2,L07,0.9109
real_claude_b018_P2_r2,L08,0.8357
real_claude_b018_P2_r2,L09,0.4429
real_claude_b018_P2_r2,M01,0.1003
real_claude_b018_P2_r2,M02,0.2730
real_claude_b018_P2_r2,M05,0.9276
real_claude_b018_P2_r2,P01,0.8579
real_claude_b018_P2_r2,R01,0.1894
real_claude_b018_P2_r2,R02,0.7047
real_claude_b018_P2_r2,R03,0.5153
real_claude_b018_P2_r2,R04,0.1086
real_claude_b018_P2_r2,R05,0.2368
real_claude_b018_P2_r2,R06,0.7437
real_claude_b018_P2_r2,R07,0.7131
real_claude_b018_P2_r2,S01,0.8635
real_claude_b018_P2_r2,S02,0.1894
real_claude_b018_P2_r2,S03,0.6602
real_claude_b018_P2_r2,S04,0.3231
real_claude_b018_P2_r2,S05,0.6435
real_claude_b018_P2_r2,S06,0.6379
real_claude_b018_P2_r2,S07,0.7521
real_claude_b018_P2_r2,S08,0.3287
real_claude_b018_P2_r2,S09,0.0696
real_claude_b018_P2_r2,S10,0.0000
real_claude_b018_P2_r2,X01,0.7019
real_claude_b018_P2_r2,X02,0.8328
real_claude_b018_P2_r2,X05,0.4624
real_claude_b018_P3_r1,C01,0.3677
real_claude_b018_P3_r1,C02,0.0000
real_claude_b018_P3_r1,C03,0.0000
real_claude_b018_P3_r1,C05,0.0000
real_claude_b018_P3_r1,C06,0.4847
real_claude_b018_P3_r1,D04,0.4345
real_claude_b018_P3_r1,D05,0.0000
real_claude_b018_P3_r1,F01,0.4123
real_claude_b018_P3_r1,F02,0.6574
real_claude_b018_P3_r1,F03,0.3064
real_claude_b018_P3_r1,F04,0.0000
real_claude_b018_P3_r1,F05,0.0000
real_claude_b018_P3_r1,F06,0.0000
real_claude_b018_P3_r1,F07,0.0000
real_claude_b018_P3_r1,F08,0.0334
real_claude_b018_P3_r1,L01,0.3482
real_claude_b018_P3_r1,L02,0.4178
real_claude_b018_P3_r1,L03,0.7075
real_claude_b018_P3_r1,L04,0.2981
real_claude_b018_P3_r1,L05,0.5320
real_claude_b018_P3_r1,L06,0.6407
real_claude_b018_P3_r1,L07,0.6964
real_claude_b018_P3_r1,L08,0.9443
real_claude_b018_P3_r1,L09,0.3955
real_claude_b018_P3_r1,M01,0.1421
real_claude_b018_P3_r1,M02,0.4624
real_claude_b018_P3_r1,M05,0.5292
real_claude_b018_P3_r1,P01,0.1142
real_claude_b018_P3_r1,R01,0.6825
real_claude_b018_P3_r1,R02,0.2674
real_claude_b018_P3_r1,R03,0.3175
real_claude_b018_P3_r1,R04,0.6880
real_claude_b018_P3_r1,R05,0.3036
real_claude_b018_P3_r1,R06,0.2507
real_claude_b018_P3_r1,R07,0.0000
real_claude_b018_P3_r1,S01,0.8579
real_claude_b018_P3_r1,S02,0.6825
real_claude_b018_P3_r1,S03,0.3231
real_claude_b018_P3_r1,S04,0.7660
real_claude_b018_P3_r1,S05,0.5320
real_claude_b018_P3_r1,S06,0.1616
real_claude_b018_P3_r1,S07,0.9359
real_claude_b018_P3_r1,S08,0.1838
real_claude_b018_P3_r1,S09,0.6713
real_claude_b018_P3_r1,S10,0.0000
real_claude_b018_P3_r1,X01,0.0000
real_claude_b018_P3_r1,X02,0.4194
real_claude_b018_P3_r1,X05,0.3788
real_claude_b018_P3_r2,C01,0.3844
real_claude_b018_P3_r2,C02,0.0000
real_claude_b018_P3_r2,C03,0.0000
real_claude_b018_P3_r2,C05,0.0000
real_claude_b018_P3_r2,C06,0.1978
real_claude_b018_P3_r2,D04,0.3816
real_claude_b018_P3_r2,D05,0.0000
real_claude_b018_P3_r2,F01,0.4290
real_claude_b018_P3_r2,F02,0.4819
real_claude_b018_P3_r2,F03,0.4429
real_claude_b018_P3_r2,F04,0.0000
real_claude_b018_P3_r2,F05,0.0000
real_claude_b018_P3_r2,F06,0.0000
real_claude_b018_P3_r2,F07,0.0000
real_claude_b018_P3_r2,F08,0.1058
real_claude_b018_P3_r2,L01,0.4095
real_claude_b018_P3_r2,L02,0.3760
real_claude_b018_P3_r2,L03,0.6267
real_claude_b018_P3_r2,L04,0.3398
real_claude_b018_P3_r2,L05,0.3538
real_claude_b018_P3_r2,L06,0.7465
real_claude_b018_P3_r2,L07,0.5766
real_claude_b018_P3_r2,L08,0.8496
real_claude_b018_P3_r2,L09,0.6156
real_claude_b018_P3_r2,M01,0.3092
real_claude_b018_P3_r2,M02,0.2256
real_claude_b018_P3_r2,M05,0.4373
real_claude_b018_P3_r2,P01,0.1560
real_claude_b018_P3_r2,R01,0.3621
real_claude_b018_P3_r2,R02,0.2981
real_claude_b018_P3_r2,R03,0.5209
real_claude_b018_P3_r2,R04,0.5292
real_claude_b018_P3_r2,R05,0.6685
real_claude_b018_P3_r2,R06,0.4345
real_claude_b018_P3_r2,R07,0.0000
real_claude_b018_P3_r2,S01,0.7883
real_claude_b018_P3_r2,S02,0.3621
real_claude_b018_P3_r2,S03,0.0891
real_claude_b018_P3_r2,S04,0.5348
real_claude_b018_P3_r2,S05,0.5097
real_claude_b018_P3_r2,S06,0.0000
real_claude_b018_P3_r2,S07,0.8607
real_claude_b018_P3_r2,S08,0.4234
real_claude_b018_P3_r2,S09,0.5097
real_claude_b018_P3_r2,S10,0.0000
real_claude_b018_P3_r2,X01,0.0000
real_claude_b018_P3_r2,X02,0.1437
real_claude_b018_P3_r2,X05,0.5042
real_claude_b019_P1_r1,C01,0.4039
real_claude_b019_P1_r1,C02,0.0000
real_claude_b019_P1_r1,C03,0.0000
real_claude_b019_P1_r1,C05,0.0000
real_claude_b019_P1_r1,C06,0.7047
real_claude_b019_P1_r1,D04,0.1448
real_claude_b019_P1_r1,D05,0.6490
real_claude_b019_P1_r1,F01,0.5404
real_claude_b019_P1_r1,F02,0.6936
real_claude_b019_P1_r1,F03,0.3788
real_claude_b019_P1_r1,F04,0.0000
real_claude_b019_P1_r1,F05,0.0000
real_claude_b019_P1_r1,F06,0.0000
real_claude_b019_P1_r1,F07,0.0000
real_claude_b019_P1_r1,F08,0.2869
real_claude_b019_P1_r1,L01,0.0362
real_claude_b019_P1_r1,L02,0.0279
real_claude_b019_P1_r1,L03,0.0585
real_claude_b019_P1_r1,L04,0.5376
real_claude_b019_P1_r1,L05,0.0000
real_claude_b019_P1_r1,L06,0.9944
real_claude_b019_P1_r1,L07,0.8942
real_claude_b019_P1_r1,L08,0.2981
real_claude_b019_P1_r1,L09,0.2507
real_claude_b019_P1_r1,M01,0.6100
real_claude_b019_P1_r1,M02,0.8217
real_claude_b019_P1_r1,M05,0.5571
real_claude_b019_P1_r1,P01,0.5460
real_claude_b019_P1_r1,R01,0.4680
real_claude_b019_P1_r1,R02,0.7465
real_claude_b019_P1_r1,R03,0.9164
real_claude_b019_P1_r1,R04,0.3983
real_claude_b019_P1_r1,R05,0.3649
real_claude_b019_P1_r1,R06,0.4373
real_claude_b019_P1_r1,R07,0.4819
real_claude_b019_P1_r1,S01,0.6240
real_claude_b019_P1_r1,S02,0.4680
real_claude_b019_P1_r1,S03,0.8914
real_claude_b019_P1_r1,S04,0.8106
real_claude_b019_P1_r1,S05,0.5125
real_claude_b019_P1_r1,S06,0.7298
real_claude_b019_P1_r1,S07,0.0836
real_claude_b019_P1_r1,S08,0.3175
real_claude_b019_P1_r1,S09,0.2841
real_claude_b019_P1_r1,S10,0.0000
real_claude_b019_P1_r1,X01,0.0000
real_claude_b019_P1_r1,X02,0.4194
real_claude_b019_P1_r1,X05,0.5153
real_claude_b019_P1_r2,C01,0.1532
real_claude_b019_P1_r2,C02,0.0000
real_claude_b019_P1_r2,C03,0.0000
real_claude_b019_P1_r2,C05,0.0000
real_claude_b019_P1_r2,C06,0.6852
real_claude_b019_P1_r2,D04,0.8217
real_claude_b019_P1_r2,D05,0.4763
real_claude_b019_P1_r2,F01,0.6657
real_claude_b019_P1_r2,F02,0.7270
real_claude_b019_P1_r2,F03,0.4652
real_claude_b019_P1_r2,F04,0.0000
real_claude_b019_P1_r2,F05,0.0000
real_claude_b019_P1_r2,F06,0.0000
real_claude_b019_P1_r2,F07,0.0000
real_claude_b019_P1_r2,F08,0.0836
real_claude_b019_P1_r2,L01,0.1588
real_claude_b019_P1_r2,L02,0.1421
real_claude_b019_P1_r2,L03,0.3148
real_claude_b019_P1_r2,L04,0.3510
real_claude_b019_P1_r2,L05,0.0418
real_claude_b019_P1_r2,L06,0.9638
real_claude_b019_P1_r2,L07,0.8830
real_claude_b019_P1_r2,L08,0.4791
real_claude_b019_P1_r2,L09,0.4178
real_claude_b019_P1_r2,M01,0.4206
real_claude_b019_P1_r2,M02,0.6964
real_claude_b019_P1_r2,M05,0.2340
real_claude_b019_P1_r2,P01,0.2061
real_claude_b019_P1_r2,R01,0.7354
real_claude_b019_P1_r2,R02,0.6797
real_claude_b019_P1_r2,R03,0.7549
real_claude_b019_P1_r2,R04,0.8189
real_claude_b019_P1_r2,R05,0.6267
real_claude_b019_P1_r2,R06,0.3565
real_claude_b019_P1_r2,R07,0.0000
real_claude_b019_P1_r2,S01,0.6100
real_claude_b019_P1_r2,S02,0.7354
real_claude_b019_P1_r2,S03,0.0891
real_claude_b019_P1_r2,S04,0.8886
real_claude_b019_P1_r2,S05,0.6769
real_claude_b019_P1_r2,S06,0.4318
real_claude_b019_P1_r2,S07,0.8273
real_claude_b019_P1_r2,S08,0.1616
real_claude_b019_P1_r2,S09,0.4930
real_claude_b019_P1_r2,S10,0.0000
real_claude_b019_P1_r2,X01,0.0000
real_claude_b019_P1_r2,X02,0.6158
real_claude_b019_P1_r2,X05,0.2869
real_claude_b019_P2_r1,C01,0.4457
real_claude_b019_P2_r1,C02,0.4958
real_claude_b019_P2_r1,C03,0.0000
real_claude_b019_P2_r1,C05,0.0000
real_claude_b019_P2_r1,C06,0.2813
real_claude_b019_P2_r1,D04,0.1031
real_claude_b019_P2_r1,D05,0.7604
real_claude_b019_P2_r1,F01,0.5376
real_claude_b019_P2_r1,F02,0.5738
real_claude_b019_P2_r1,F03,0.7214
real_claude_b019_P2_r1,F04,0.0000
real_claude_b019_P2_r1,F05,0.0000
real_claude_b019_P2_r1,F06,0.0000
real_claude_b019_P2_r1,F07,0.0000
real_claude_b019_P2_r1,F08,0.7103
real_claude_b019_P2_r1,L01,0.4652
real_claude_b019_P2_r1,L02,0.7437
real_claude_b019_P2_r1,L03,0.2702
real_claude_b019_P2_r1,L04,0.4624
real_claude_b019_P2_r1,L05,0.0808
real_claude_b019_P2_r1,L06,0.9526
real_claude_b019_P2_r1,L07,0.9526
real_claude_b019_P2_r1,L08,0.6156
real_claude_b019_P2_r1,L09,0.2312
real_claude_b019_P2_r1,M01,0.3760
real_claude_b019_P2_r1,M02,0.5097
real_claude_b019_P2_r1,M05,0.4540
real_claude_b019_P2_r1,P01,0.7159
real_claude_b019_P2_r1,R01,0.2841
real_claude_b019_P2_r1,R02,0.6741
real_claude_b019_P2_r1,R03,0.3844
real_claude_b019_P2_r1,R04,0.0864
real_claude_b019_P2_r1,R05,0.6825
real_claude_b019_P2_r1,R06,0.7632
real_claude_b019_P2_r1,R07,0.6518
real_claude_b019_P2_r1,S01,0.6156
real_claude_b019_P2_r1,S02,0.2841
real_claude_b019_P2_r1,S03,0.3231
real_claude_b019_P2_r1,S04,0.3287
real_claude_b019_P2_r1,S05,0.7298
real_claude_b019_P2_r1,S06,0.6964
real_claude_b019_P2_r1,S07,0.7159
real_claude_b019_P2_r1,S08,0.2535
real_claude_b019_P2_r1,S09,0.1448
real_claude_b019_P2_r1,S10,0.0000
real_claude_b019_P2_r1,X01,0.0000
real_claude_b019_P2_r1,X02,0.6158
real_claude_b019_P2_r1,X05,0.3231
real_claude_b019_P2_r2,C01,0.3148
real_claude_b019_P2_r2,C02,0.0000
real_claude_b019_P2_r2,C03,0.0000
real_claude_b019_P2_r2,C05,0.0000
real_claude_b019_P2_r2,C06,0.5850
real_claude_b019_P2_r2,D04,0.5850
real_claude_b019_P2_r2,D05,0.6964
real_claude_b019_P2_r2,F01,0.5348
real_claude_b019_P2_r2,F02,0.6490
real_claude_b019_P2_r2,F03,0.5404
real_claude_b019_P2_r2,F04,0.0000
real_claude_b019_P2_r2,F05,0.0000
real_claude_b019_P2_r2,F06,0.0000
real_claude_b019_P2_r2,F07,0.0000
real_claude_b019_P2_r2,F08,0.7103
real_claude_b019_P2_r2,L01,0.8719
real_claude_b019_P2_r2,L02,0.9276
real_claude_b019_P2_r2,L03,0.7493
real_claude_b019_P2_r2,L04,0.4596
real_claude_b019_P2_r2,L05,0.3370
real_claude_b019_P2_r2,L06,0.7772
real_claude_b019_P2_r2,L07,0.4791
real_claude_b019_P2_r2,L08,0.7437
real_claude_b019_P2_r2,L09,0.2396
real_claude_b019_P2_r2,M01,0.2479
real_claude_b019_P2_r2,M02,0.6490
real_claude_b019_P2_r2,M05,0.4318
real_claude_b019_P2_r2,P01,0.6880
real_claude_b019_P2_r2,R01,0.2145
real_claude_b019_P2_r2,R02,0.6156
real_claude_b019_P2_r2,R03,0.4652
real_claude_b019_P2_r2,R04,0.3259
real_claude_b019_P2_r2,R05,0.9276
real_claude_b019_P2_r2,R06,0.6212
real_claude_b019_P2_r2,R07,0.6880
real_claude_b019_P2_r2,S01,0.5627
real_claude_b019_P2_r2,S02,0.2145
real_claude_b019_P2_r2,S03,0.0891
real_claude_b019_P2_r2,S04,0.3649
real_claude_b019_P2_r2,S05,0.4262
real_claude_b019_P2_r2,S06,0.5097
real_claude_b019_P2_r2,S07,0.8468
real_claude_b019_P2_r2,S08,0.3844
real_claude_b019_P2_r2,S09,0.2674
real_claude_b019_P2_r2,S10,0.0000
real_claude_b019_P2_r2,X01,0.0000
real_claude_b019_P2_r2,X02,0.6158
real_claude_b019_P2_r2,X05,0.1838
real_claude_b019_P3_r1,C01,0.2869
real_claude_b019_P3_r1,C02,0.0000
real_claude_b019_P3_r1,C03,0.0000
real_claude_b019_P3_r1,C05,0.0000
real_claude_b019_P3_r1,C06,0.3203
real_claude_b019_P3_r1,D04,0.7019
real_claude_b019_P3_r1,D05,0.0000
real_claude_b019_P3_r1,F01,0.0000
real_claude_b019_P3_r1,F02,0.7827
real_claude_b019_P3_r1,F03,0.5320
real_claude_b019_P3_r1,F04,0.0000
real_claude_b019_P3_r1,F05,0.0000
real_claude_b019_P3_r1,F06,0.0000
real_claude_b019_P3_r1,F07,0.0000
real_claude_b019_P3_r1,F08,0.0836
real_claude_b019_P3_r1,L01,0.7549
real_claude_b019_P3_r1,L02,0.7994
real_claude_b019_P3_r1,L03,0.8440
real_claude_b019_P3_r1,L04,0.5265
real_claude_b019_P3_r1,L05,0.6407
real_claude_b019_P3_r1,L06,0.5097
real_claude_b019_P3_r1,L07,0.6741
real_claude_b019_P3_r1,L08,0.7716
real_claude_b019_P3_r1,L09,0.5738
real_claude_b019_P3_r1,M01,0.3955
real_claude_b019_P3_r1,M02,0.1421
real_claude_b019_P3_r1,M05,0.4875
real_claude_b019_P3_r1,P01,0.2563
real_claude_b019_P3_r1,R01,0.3148
real_claude_b019_P3_r1,R02,0.2507
real_claude_b019_P3_r1,R03,0.4457
real_claude_b019_P3_r1,R04,0.6880
real_claude_b019_P3_r1,R05,0.8217
real_claude_b019_P3_r1,R06,0.4708
real_claude_b019_P3_r1,R07,0.0000
real_claude_b019_P3_r1,S01,0.8329
real_claude_b019_P3_r1,S02,0.3148
real_claude_b019_P3_r1,S03,0.6602
real_claude_b019_P3_r1,S04,0.8579
real_claude_b019_P3_r1,S05,0.5822
real_claude_b019_P3_r1,S06,0.5209
real_claude_b019_P3_r1,S07,0.8357
real_claude_b019_P3_r1,S08,0.0000
real_claude_b019_P3_r1,S09,0.7159
real_claude_b019_P3_r1,S10,0.0000
real_claude_b019_P3_r1,X01,0.0000
real_claude_b019_P3_r1,X02,0.4194
real_claude_b019_P3_r1,X05,0.3454
real_claude_b019_P3_r2,C01,0.3955
real_claude_b019_P3_r2,C02,0.0000
real_claude_b019_P3_r2,C03,0.0000
real_claude_b019_P3_r2,C05,0.0000
real_claude_b019_P3_r2,C06,0.4150
real_claude_b019_P3_r2,D04,0.0557
real_claude_b019_P3_r2,D05,0.0000
real_claude_b019_P3_r2,F01,0.3733
real_claude_b019_P3_r2,F02,0.8858
real_claude_b019_P3_r2,F03,0.7632
real_claude_b019_P3_r2,F04,0.0000
real_claude_b019_P3_r2,F05,0.0000
real_claude_b019_P3_r2,F06,0.0000
real_claude_b019_P3_r2,F07,0.0000
real_claude_b019_P3_r2,F08,0.0279
real_claude_b019_P3_r2,L01,0.5627
real_claude_b019_P3_r2,L02,0.2618
real_claude_b019_P3_r2,L03,0.7242
real_claude_b019_P3_r2,L04,0.6518
real_claude_b019_P3_r2,L05,0.4429
real_claude_b019_P3_r2,L06,0.6156
real_claude_b019_P3_r2,L07,0.5487
real_claude_b019_P3_r2,L08,0.7047
real_claude_b019_P3_r2,L09,0.5042
real_claude_b019_P3_r2,M01,0.4401
