split,model,estimand,group,n,fpr,fpr_ci_low,fpr_ci_high,delta,delta_ci_low,delta_ci_high,note
holdout_genre_translation,length-only,full,HH-formal-register,167,0.2275449101796407,0.12992125984251968,0.45121951219512196,-0.6968995342648037,-0.8072930441682096,-0.4649321266968326,
holdout_genre_translation,length-only,full,HH-polished,152,0.9407894736842105,0.8666666666666667,1.0,0.5116228070175439,0.21746031746031746,0.6734104046242775,
holdout_genre_translation,length-only,full,HH-translation,73,0.8904109589041096,0.8082191780821918,0.958904109589041,0.3230128397818526,0.048879314766374304,0.6664343786295006,
holdout_genre_translation,length-only,full,genre=news,152,0.9407894736842105,0.8666666666666667,1.0,0.5116228070175439,0.21746031746031746,0.6734104046242775,
holdout_genre_translation,length-only,full,genre=science,167,0.2275449101796407,0.12992125984251968,0.45121951219512196,-0.6968995342648037,-0.8072930441682096,-0.4649321266968326,
holdout_genre_translation,length-only,full,genre=translation,73,0.8904109589041096,0.8082191780821918,0.958904109589041,0.3230128397818526,0.048879314766374304,0.6664343786295006,
holdout_genre_translation,length-only,full,hh_all,392,0.6275510204081632,0.3887884267631103,0.8515151515151516,,,,
holdout_genre_translation,length-only,full,len_long,136,0.0661764705882353,0.03759398496240601,0.13636363636363635,-0.8596047794117647,-0.9169278996865204,-0.7615819209039548,
holdout_genre_translation,length-only,full,len_mid,95,0.8,0.7017543859649122,0.8831168831168831,0.2276094276094277,-0.046542185338865893,0.4729535170711641,
holdout_genre_translation,length-only,full,len_short,161,1.0,1.0,1.0,0.6320346320346321,0.37,0.7853881278538812,
holdout_genre_translation,length-only,full,source=buriy_2014,60,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.2823293172690763,0.016993464052287632,0.5154960981047938,
holdout_genre_translation,length-only,full,source=cyberleninka,60,0.4,0.25925925925925924,0.5172413793103449,-0.2686746987951807,-0.5878623188405796,0.027819548872180466,
holdout_genre_translation,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.43975903614457834,0.19543973941368076,0.65625,
holdout_genre_translation,length-only,full,source=lenta,32,0.96875,0.96875,0.96875,0.3715277777777778,0.1314796587926509,0.6147354014598541,
holdout_genre_translation,length-only,full,source=rusltc,73,0.8904109589041096,0.8082191780821918,0.958904109589041,0.3230128397818526,0.048879314766374304,0.6664343786295006,
holdout_genre_translation,length-only,full,source=spbgu,59,0.2033898305084746,0.2033898305084746,0.2033898305084746,-0.49931287219422815,-0.672935257830748,-0.2264347308950342,
holdout_genre_translation,length-only,full,source=urfu,48,0.041666666666666664,0.041666666666666664,0.041666666666666664,-0.6676356589147288,-0.83545197740113,-0.44526920031670625,
holdout_model_Anthropic,main,full,весь человеческий тест,392,0.030612244897959183,0.010610079575596816,0.06707317073170732,,,,
holdout_model_Anthropic,main,full,HH-formal-register,167,0.04790419161676647,0.009389671361502348,0.15789473684210525,0.030126413838988692,-0.015474849227914374,0.14201183431952663,
holdout_model_Anthropic,main,full,HH-polished,152,0.013157894736842105,0.0,0.03333333333333333,-0.02850877192982456,-0.08780487804878048,0.007582260371959942,
holdout_model_Anthropic,main,full,HH-translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.003950702108472537,-0.06217616580310881,0.0465570323646467,
holdout_model_Anthropic,main,full,genre=news,152,0.013157894736842105,0.0,0.03333333333333333,-0.02850877192982456,-0.08780487804878048,0.007582260371959942,
holdout_model_Anthropic,main,full,genre=science,167,0.04790419161676647,0.009389671361502348,0.15789473684210525,0.030126413838988692,-0.015474849227914374,0.14201183431952663,
holdout_model_Anthropic,main,full,genre=translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.003950702108472537,-0.06217616580310881,0.0465570323646467,
holdout_model_Anthropic,main,full,hh_all,392,0.030612244897959183,0.010610079575596816,0.06707317073170732,,,,
holdout_model_Anthropic,main,full,len_long,136,0.03676470588235294,0.005405405405405406,0.1702127659574468,0.009420955882352942,-0.033053409472623446,0.137646835922698,
holdout_model_Anthropic,main,full,len_mid,95,0.05263157894736842,0.011627906976744186,0.11458333333333333,0.02906255537834485,-0.01608860861831999,0.08480898507952123,
holdout_model_Anthropic,main,full,len_short,161,0.012422360248447204,0.0,0.03571428571428571,-0.030867683041596084,-0.0961875,0.006493506493506496,
holdout_model_Anthropic,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0032128514056224897,-0.040952380952380955,0.024675324675324677,
holdout_model_Anthropic,main,full,source=cyberleninka,60,0.13333333333333333,0.04,0.2,0.121285140562249,0.02711340206185567,0.19117532518108887,
holdout_model_Anthropic,main,full,source=gazeta,60,0.0,0.0,0.0,-0.03614457831325301,-0.07650273224043716,-0.013377926421404682,
holdout_model_Anthropic,main,full,source=lenta,32,0.0,0.0,0.0,-0.03333333333333333,-0.072992700729927,-0.011705685618729096,
holdout_model_Anthropic,main,full,source=rusltc,73,0.0273972602739726,0.0,0.0684931506849315,-0.003950702108472537,-0.06217616580310881,0.0465570323646467,
holdout_model_Anthropic,main,full,source=spbgu,59,0.0,0.0,0.0,-0.036036036036036036,-0.07653061224489796,-0.013404825737265416,
holdout_model_Anthropic,main,full,source=urfu,48,0.0,0.0,0.0,-0.03488372093023256,-0.07746478873239436,-0.012690355329949238,
holdout_model_Anthropic,main,net,весь человеческий тест,392,0.07397959183673469,0.043933054393305436,0.12552301255230125,,,,
holdout_model_Anthropic,main,net,HH-formal-register,167,0.10179640718562874,0.040892193308550186,0.265625,0.0484630738522954,-0.01847041847041847,0.21035735917625684,
holdout_model_Anthropic,main,net,HH-polished,152,0.05263157894736842,0.03333333333333333,0.06666666666666667,-0.034868421052631576,-0.11345565749235476,0.01533018867924528,
holdout_model_Anthropic,main,net,HH-translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,-0.023575385408167657,-0.10912959773026648,0.041860465116279076,
holdout_model_Anthropic,main,net,genre=news,152,0.05263157894736842,0.03333333333333333,0.06666666666666667,-0.034868421052631576,-0.11345565749235476,0.01533018867924528,
holdout_model_Anthropic,main,net,genre=science,167,0.10179640718562874,0.040892193308550186,0.265625,0.0484630738522954,-0.01847041847041847,0.21035735917625684,
holdout_model_Anthropic,main,net,genre=translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,-0.023575385408167657,-0.10912959773026648,0.041860465116279076,
holdout_model_Anthropic,main,net,hh_all,392,0.07397959183673469,0.043933054393305436,0.12552301255230125,,,,
holdout_model_Anthropic,main,net,len_long,136,0.0661764705882353,0.022556390977443608,0.1956521739130435,-0.011948529411764705,-0.06297795771479982,0.10333333333333333,
holdout_model_Anthropic,main,net,len_mid,95,0.09473684210526316,0.04081632653061224,0.18518518518518517,0.027396774765195822,-0.027439227439227443,0.11150568181818182,
holdout_model_Anthropic,main,net,len_short,161,0.06832298136645963,0.035175879396984924,0.10679611650485436,-0.009599096555618289,-0.0864452771675927,0.03880288957688338,
holdout_model_Anthropic,main,net,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.04799196787148594,-0.10476190476190478,-0.014880952380952384,
holdout_model_Anthropic,main,net,source=cyberleninka,60,0.23333333333333334,0.1282051282051282,0.3,0.18815261044176707,0.08115302707636143,0.25956396544631843,
holdout_model_Anthropic,main,net,source=gazeta,60,0.06666666666666667,0.06666666666666667,0.06666666666666667,-0.00863453815261045,-0.06933333333333334,0.024666666666666663,
holdout_model_Anthropic,main,net,source=lenta,32,0.0625,0.0625,0.0625,-0.012499999999999997,-0.06625536480686695,0.019103773584905663,
holdout_model_Anthropic,main,net,source=rusltc,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,-0.023575385408167657,-0.10912959773026648,0.041860465116279076,
holdout_model_Anthropic,main,net,source=spbgu,59,0.0,0.0,0.0,-0.08708708708708708,-0.13865546218487396,-0.05828220858895705,
holdout_model_Anthropic,main,net,source=urfu,48,0.0625,0.0625,0.0625,-0.013081395348837205,-0.07276570048309178,0.01868556701030928,
holdout_model_Anthropic,format-only,full,весь человеческий тест,392,0.015306122448979591,0.0035211267605633804,0.035897435897435895,,,,
holdout_model_Anthropic,format-only,full,HH-formal-register,167,0.029940119760479042,0.008,0.08823529411764706,0.025495675316034597,-0.00319089900110988,0.08431952662721894,
holdout_model_Anthropic,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.025,-0.053763440860215055,-0.0072992700729927005,
holdout_model_Anthropic,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.0357086676105081,0.0333993399339934,
holdout_model_Anthropic,format-only,full,genre=news,152,0.0,0.0,0.0,-0.025,-0.053763440860215055,-0.0072992700729927005,
holdout_model_Anthropic,format-only,full,genre=science,167,0.029940119760479042,0.008,0.08823529411764706,0.025495675316034597,-0.00319089900110988,0.08431952662721894,
holdout_model_Anthropic,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.0357086676105081,0.0333993399339934,
holdout_model_Anthropic,format-only,full,hh_all,392,0.015306122448979591,0.0035211267605633804,0.035897435897435895,,,,
holdout_model_Anthropic,format-only,full,len_long,136,0.029411764705882353,0.006896551724137931,0.11494252873563218,0.021599264705882353,-0.006746031746031745,0.10526315789473684,
holdout_model_Anthropic,format-only,full,len_mid,95,0.021052631578947368,0.0,0.06097560975609756,0.0075846181109339005,-0.019230769230769232,0.04053390108090403,
holdout_model_Anthropic,format-only,full,len_short,161,0.0,0.0,0.0,-0.025974025974025976,-0.06,-0.007462686567164179,
holdout_model_Anthropic,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.018072289156626505,-0.04230769230769231,-0.005050505050505051,
holdout_model_Anthropic,format-only,full,source=cyberleninka,60,0.05,0.0,0.14814814814814814,0.04096385542168675,-0.013392857142857142,0.13372346705680038,
holdout_model_Anthropic,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.018072289156626505,-0.04142011834319527,-0.004819277108433735,
holdout_model_Anthropic,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.016666666666666666,-0.03745318352059925,-0.004672897196261682,
holdout_model_Anthropic,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.0357086676105081,0.0333993399339934,
holdout_model_Anthropic,format-only,full,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0019341375273578664,-0.02305084745762712,0.014331351495252463,
holdout_model_Anthropic,format-only,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0062984496124031,-0.01846797671033479,0.01845238095238095,
holdout_model_Anthropic,length-only,full,весь человеческий тест,392,0.6198979591836735,0.3780160857908847,0.8424908424908425,,,,
holdout_model_Anthropic,length-only,full,HH-formal-register,167,0.2155688622754491,0.12101910828025478,0.4155844155844156,-0.7044311377245509,-0.8104435710275126,-0.49419191919191924,
holdout_model_Anthropic,length-only,full,HH-polished,152,0.9407894736842105,0.8666666666666667,1.0,0.5241228070175439,0.235921625544267,0.6810810810810811,
holdout_model_Anthropic,length-only,full,HH-translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3155838021213552,0.03804909560723513,0.6655832430480317,
holdout_model_Anthropic,length-only,full,genre=news,152,0.9407894736842105,0.8666666666666667,1.0,0.5241228070175439,0.235921625544267,0.6810810810810811,
holdout_model_Anthropic,length-only,full,genre=science,167,0.2155688622754491,0.12101910828025478,0.4155844155844156,-0.7044311377245509,-0.8104435710275126,-0.49419191919191924,
holdout_model_Anthropic,length-only,full,genre=translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3155838021213552,0.03804909560723513,0.6655832430480317,
holdout_model_Anthropic,length-only,full,hh_all,392,0.6198979591836735,0.3780160857908847,0.8424908424908425,,,,
holdout_model_Anthropic,length-only,full,len_long,136,0.058823529411764705,0.021739130434782608,0.09302325581395349,-0.8591452205882353,-0.9285562857748569,-0.7700697300196675,
holdout_model_Anthropic,length-only,full,len_mid,95,0.7789473684210526,0.6730769230769231,0.8673469387755102,0.20992379939748362,-0.05080971659919031,0.4393939393939394,
holdout_model_Anthropic,length-only,full,len_short,161,1.0,1.0,1.0,0.645021645021645,0.3931623931623932,0.796969696969697,
holdout_model_Anthropic,length-only,full,source=buriy_2014,60,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.29136546184738954,0.02758620689655178,0.5247863247863248,
holdout_model_Anthropic,length-only,full,source=cyberleninka,60,0.36666666666666664,0.23404255319148937,0.4782608695652174,-0.29899598393574295,-0.6104335225214346,-8.525149190108383e-05,
holdout_model_Anthropic,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.4487951807228916,0.20574162679425834,0.6660682226211849,
holdout_model_Anthropic,length-only,full,source=lenta,32,0.96875,0.96875,0.96875,0.3798611111111111,0.13758116883116878,0.6220346715328466,
holdout_model_Anthropic,length-only,full,source=rusltc,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3155838021213552,0.03804909560723513,0.6655832430480317,
holdout_model_Anthropic,length-only,full,source=spbgu,59,0.2033898305084746,0.2033898305084746,0.2033898305084746,-0.4903038631852191,-0.6650312221231044,-0.21625302663438256,
holdout_model_Anthropic,length-only,full,source=urfu,48,0.041666666666666664,0.041666666666666664,0.041666666666666664,-0.6589147286821706,-0.8282520325203252,-0.43584198385236445,
holdout_model_DeepSeek,main,full,весь человеческий тест,392,0.03571428571428571,0.01078582434514638,0.0830188679245283,,,,
holdout_model_DeepSeek,main,full,HH-formal-register,167,0.059880239520958084,0.009389671361502348,0.2112676056338028,0.0421024617431803,-0.014352720450281426,0.1938780804150454,
holdout_model_DeepSeek,main,full,HH-polished,152,0.013157894736842105,0.0,0.03333333333333333,-0.0368421052631579,-0.11510791366906475,0.006363636363636365,
holdout_model_DeepSeek,main,full,HH-translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.01022029458496157,-0.0870203243084599,0.043308712208102035,
holdout_model_DeepSeek,main,full,genre=news,152,0.013157894736842105,0.0,0.03333333333333333,-0.0368421052631579,-0.11510791366906475,0.006363636363636365,
holdout_model_DeepSeek,main,full,genre=science,167,0.059880239520958084,0.009389671361502348,0.2112676056338028,0.0421024617431803,-0.014352720450281426,0.1938780804150454,
holdout_model_DeepSeek,main,full,genre=translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.01022029458496157,-0.0870203243084599,0.043308712208102035,
holdout_model_DeepSeek,main,full,hh_all,392,0.03571428571428571,0.01078582434514638,0.0830188679245283,,,,
holdout_model_DeepSeek,main,full,len_long,136,0.04411764705882353,0.005434782608695652,0.20833333333333334,0.012867647058823532,-0.03391715318320823,0.16616716616716615,
holdout_model_DeepSeek,main,full,len_mid,95,0.06315789473684211,0.011764705882352941,0.1388888888888889,0.03622186780081517,-0.011334076551467856,0.09559322033898304,
holdout_model_DeepSeek,main,full,len_short,161,0.012422360248447204,0.0,0.03571428571428571,-0.03952569169960475,-0.1281875,0.005240373661426292,
holdout_model_DeepSeek,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.0028112449799196776,-0.06344086021505377,0.024503311258278145,
holdout_model_DeepSeek,main,full,source=cyberleninka,60,0.16666666666666666,0.04,0.27941176470588236,0.1546184738955823,0.027683176024131555,0.2719084712755599,
holdout_model_DeepSeek,main,full,source=gazeta,60,0.0,0.0,0.0,-0.04216867469879518,-0.09859154929577464,-0.013888888888888888,
holdout_model_DeepSeek,main,full,source=lenta,32,0.0,0.0,0.0,-0.03888888888888889,-0.09313725490196079,-0.012012012012012012,
holdout_model_DeepSeek,main,full,source=rusltc,73,0.0273972602739726,0.0,0.0684931506849315,-0.01022029458496157,-0.0870203243084599,0.043308712208102035,
holdout_model_DeepSeek,main,full,source=spbgu,59,0.0,0.0,0.0,-0.042042042042042045,-0.0979381443298969,-0.013745704467353952,
holdout_model_DeepSeek,main,full,source=urfu,48,0.0,0.0,0.0,-0.040697674418604654,-0.0989399293286219,-0.01276595744680851,
holdout_model_DeepSeek,main,net,весь человеческий тест,392,0.08928571428571429,0.059734513274336286,0.14427860696517414,,,,
holdout_model_DeepSeek,main,net,HH-formal-register,167,0.1317365269461078,0.07,0.3064516129032258,0.07395874916833002,0.0038959336192848637,0.24904336734693877,
holdout_model_DeepSeek,main,net,HH-polished,152,0.05263157894736842,0.03125,0.06666666666666667,-0.059868421052631585,-0.14138755980861245,-0.011493142746764537,
holdout_model_DeepSeek,main,net,HH-translation,73,0.0684931506849315,0.0136986301369863,0.136986301369863,-0.025550736462403925,-0.12069602141604356,0.04734848484848485,
holdout_model_DeepSeek,main,net,genre=news,152,0.05263157894736842,0.03125,0.06666666666666667,-0.059868421052631585,-0.14138755980861245,-0.011493142746764537,
holdout_model_DeepSeek,main,net,genre=science,167,0.1317365269461078,0.07,0.3064516129032258,0.07395874916833002,0.0038959336192848637,0.24904336734693877,
holdout_model_DeepSeek,main,net,genre=translation,73,0.0684931506849315,0.0136986301369863,0.136986301369863,-0.025550736462403925,-0.12069602141604356,0.04734848484848485,
holdout_model_DeepSeek,main,net,hh_all,392,0.08928571428571429,0.059734513274336286,0.14427860696517414,,,,
holdout_model_DeepSeek,main,net,len_long,136,0.08823529411764706,0.049773755656108594,0.1956521739130435,-0.0016084558823529355,-0.060917828617842146,0.09001421852783552,
holdout_model_DeepSeek,main,net,len_mid,95,0.11578947368421053,0.047619047619047616,0.23404255319148937,0.03498139287612971,-0.029106858054226484,0.14222222222222222,
holdout_model_DeepSeek,main,net,len_short,161,0.07453416149068323,0.04375,0.12173913043478261,-0.025032938076416336,-0.10518053375196233,0.027820296953926224,
holdout_model_DeepSeek,main,net,source=buriy_2014,60,0.05,0.05,0.05,-0.0463855421686747,-0.1088235294117647,-0.01267806267806268,
holdout_model_DeepSeek,main,net,source=cyberleninka,60,0.26666666666666666,0.14285714285714285,0.35135135135135137,0.20943775100401607,0.08461924126789594,0.3009391913403375,
holdout_model_DeepSeek,main,net,source=gazeta,60,0.06666666666666667,0.06666666666666667,0.06666666666666667,-0.026706827309236944,-0.09295774647887324,0.007650273224043713,
holdout_model_DeepSeek,main,net,source=lenta,32,0.03125,0.03125,0.03125,-0.06319444444444444,-0.12300531914893617,-0.03156407035175879,
holdout_model_DeepSeek,main,net,source=rusltc,73,0.0684931506849315,0.0136986301369863,0.136986301369863,-0.025550736462403925,-0.12069602141604356,0.04734848484848485,
holdout_model_DeepSeek,main,net,source=spbgu,59,0.03389830508474576,0.03389830508474576,0.03389830508474576,-0.06520079401435333,-0.12443502824858757,-0.032500085257306556,
holdout_model_DeepSeek,main,net,source=urfu,48,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.006782945736434107,-0.07230869001297018,0.025268817204301068,
holdout_model_DeepSeek,format-only,full,весь человеческий тест,392,0.02040816326530612,0.00625,0.043478260869565216,,,,
holdout_model_DeepSeek,format-only,full,HH-formal-register,167,0.041916167664670656,0.015873015873015872,0.10909090909090909,0.03747172322022621,0.00568181818181818,0.10332606324972736,
holdout_model_DeepSeek,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.03333333333333333,-0.06358381502890173,-0.0125,
holdout_model_DeepSeek,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.008244943530725298,-0.047337278106508875,0.027848911651728554,
holdout_model_DeepSeek,format-only,full,genre=news,152,0.0,0.0,0.0,-0.03333333333333333,-0.06358381502890173,-0.0125,
holdout_model_DeepSeek,format-only,full,genre=science,167,0.041916167664670656,0.015873015873015872,0.10909090909090909,0.03747172322022621,0.00568181818181818,0.10332606324972736,
holdout_model_DeepSeek,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.008244943530725298,-0.047337278106508875,0.027848911651728554,
holdout_model_DeepSeek,format-only,full,hh_all,392,0.02040816326530612,0.00625,0.043478260869565216,,,,
holdout_model_DeepSeek,format-only,full,len_long,136,0.03676470588235294,0.014705882352941176,0.11627906976744186,0.025045955882352942,-0.004496124031007753,0.10186179735051915,
holdout_model_DeepSeek,format-only,full,len_mid,95,0.031578947368421054,0.0,0.08333333333333333,0.014743930533404219,-0.014579126237501848,0.05939840823970037,
holdout_model_DeepSeek,format-only,full,len_short,161,0.0,0.0,0.0,-0.03463203463203463,-0.0718562874251497,-0.012195121951219513,
holdout_model_DeepSeek,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.024096385542168676,-0.05179282868525897,-0.0078125,
holdout_model_DeepSeek,format-only,full,source=cyberleninka,60,0.06666666666666667,0.0,0.17391304347826086,0.05461847389558233,-0.012244897959183673,0.1592686920138257,
holdout_model_DeepSeek,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.024096385542168676,-0.0498220640569395,-0.007853403141361256,
holdout_model_DeepSeek,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.022222222222222223,-0.04591836734693878,-0.007194244604316547,
holdout_model_DeepSeek,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,-0.008244943530725298,-0.047337278106508875,0.027848911651728554,
holdout_model_DeepSeek,format-only,full,source=spbgu,59,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.015880287066727745,-0.010711360342763529,0.02967889580204534,
holdout_model_DeepSeek,format-only,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.00048449612403100514,-0.02653508771929825,0.016494938539407086,
holdout_model_DeepSeek,length-only,full,весь человеческий тест,392,0.6020408163265306,0.34448160535117056,0.845724907063197,,,,
holdout_model_DeepSeek,length-only,full,HH-formal-register,167,0.17365269461077845,0.0842911877394636,0.4339622641509434,-0.7463473053892216,-0.8491262613832143,-0.47797888386123677,
holdout_model_DeepSeek,length-only,full,HH-polished,152,0.9407894736842105,0.8666666666666667,1.0,0.5532894736842104,0.229217938200711,0.7233076499724821,
holdout_model_DeepSeek,length-only,full,HH-translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3375273757890668,0.03339793281653747,0.7017543859649124,
holdout_model_DeepSeek,length-only,full,genre=news,152,0.9407894736842105,0.8666666666666667,1.0,0.5532894736842104,0.229217938200711,0.7233076499724821,
holdout_model_DeepSeek,length-only,full,genre=science,167,0.17365269461077845,0.0842911877394636,0.4339622641509434,-0.7463473053892216,-0.8491262613832143,-0.47797888386123677,
holdout_model_DeepSeek,length-only,full,genre=translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3375273757890668,0.03339793281653747,0.7017543859649124,
holdout_model_DeepSeek,length-only,full,hh_all,392,0.6020408163265306,0.34448160535117056,0.845724907063197,,,,
holdout_model_DeepSeek,length-only,full,len_long,136,0.014705882352941176,0.0,0.075,-0.8993566176470589,-0.9532722805450078,-0.7975529086231868,
holdout_model_DeepSeek,length-only,full,len_mid,95,0.7684210526315789,0.6419753086419753,0.873015873015873,0.21959950381003002,-0.03980582524271836,0.4526943644590703,
holdout_model_DeepSeek,length-only,full,len_short,161,1.0,1.0,1.0,0.6753246753246753,0.3846153846153846,0.8405172413793103,
holdout_model_DeepSeek,length-only,full,source=buriy_2014,60,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.31244979919678717,0.025306893295561905,0.5650425367362722,
holdout_model_DeepSeek,length-only,full,source=cyberleninka,60,0.38333333333333336,0.25,0.5,-0.2582329317269076,-0.5943810359964881,0.05895691609977316,
holdout_model_DeepSeek,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.4698795180722891,0.202247191011236,0.7020057306590257,
holdout_model_DeepSeek,length-only,full,source=lenta,32,0.96875,0.96875,0.96875,0.3993055555555556,0.13449585635359118,0.6602393617021276,
holdout_model_DeepSeek,length-only,full,source=rusltc,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.3375273757890668,0.03339793281653747,0.7017543859649124,
holdout_model_DeepSeek,length-only,full,source=spbgu,59,0.1016949152542373,0.1016949152542373,0.1016949152542373,-0.5889957754364534,-0.768361581920904,-0.30511871200027174,
holdout_model_DeepSeek,length-only,full,source=urfu,48,0.0,0.0,0.0,-0.686046511627907,-0.872093023255814,-0.4351005484460695,
holdout_model_NVIDIA,main,full,весь человеческий тест,392,0.03571428571428571,0.011337868480725623,0.08651399491094147,,,,
holdout_model_NVIDIA,main,full,HH-formal-register,167,0.059880239520958084,0.009389671361502348,0.2112676056338028,0.0421024617431803,-0.016772087329116506,0.19260901699926092,
holdout_model_NVIDIA,main,full,HH-polished,152,0.006578947368421052,0.0,0.016666666666666666,-0.047587719298245616,-0.12565245759025664,-0.008086253369272238,
holdout_model_NVIDIA,main,full,HH-translation,73,0.0410958904109589,0.0,0.0958904109589041,0.006613131790269247,-0.0736842105263158,0.06701754385964913,
holdout_model_NVIDIA,main,full,genre=news,152,0.006578947368421052,0.0,0.016666666666666666,-0.047587719298245616,-0.12565245759025664,-0.008086253369272238,
holdout_model_NVIDIA,main,full,genre=science,167,0.059880239520958084,0.009389671361502348,0.2112676056338028,0.0421024617431803,-0.016772087329116506,0.19260901699926092,
holdout_model_NVIDIA,main,full,genre=translation,73,0.0410958904109589,0.0,0.0958904109589041,0.006613131790269247,-0.0736842105263158,0.06701754385964913,
holdout_model_NVIDIA,main,full,hh_all,392,0.03571428571428571,0.011337868480725623,0.08651399491094147,,,,
holdout_model_NVIDIA,main,full,len_long,136,0.051470588235294115,0.008888888888888889,0.23255813953488372,0.024126838235294115,-0.026090040564803938,0.20035650623885917,
holdout_model_NVIDIA,main,full,len_mid,95,0.05263157894736842,0.0,0.1375,0.022328548644338114,-0.026406926406926406,0.0911054497120071,
holdout_model_NVIDIA,main,full,len_short,161,0.012422360248447204,0.0,0.03571428571428571,-0.03952569169960475,-0.13458103595557971,0.007901589296938134,
holdout_model_NVIDIA,main,full,source=buriy_2014,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,-0.02248995983935743,-0.08548387096774195,0.0054307116104868915,
holdout_model_NVIDIA,main,full,source=cyberleninka,60,0.16666666666666666,0.04,0.27941176470588236,0.1546184738955823,0.024422050978067576,0.27106227106227104,
holdout_model_NVIDIA,main,full,source=gazeta,60,0.0,0.0,0.0,-0.04216867469879518,-0.10326086956521739,-0.014227642276422764,
holdout_model_NVIDIA,main,full,source=lenta,32,0.0,0.0,0.0,-0.03888888888888889,-0.0958904109589041,-0.0125,
holdout_model_NVIDIA,main,full,source=rusltc,73,0.0410958904109589,0.0,0.0958904109589041,0.006613131790269247,-0.0736842105263158,0.06701754385964913,
holdout_model_NVIDIA,main,full,source=spbgu,59,0.0,0.0,0.0,-0.042042042042042045,-0.10112359550561797,-0.014005602240896359,
holdout_model_NVIDIA,main,full,source=urfu,48,0.0,0.0,0.0,-0.040697674418604654,-0.10273972602739725,-0.013262599469496022,
holdout_model_NVIDIA,main,net,весь человеческий тест,392,0.05102040816326531,0.022792022792022793,0.10135135135135136,,,,
holdout_model_NVIDIA,main,net,HH-formal-register,167,0.0658682634730539,0.013888888888888888,0.22727272727272727,0.025868263473053897,-0.03505793952562014,0.1904677533664068,
holdout_model_NVIDIA,main,net,HH-polished,152,0.03289473684210526,0.0,0.05,-0.02960526315789474,-0.11779019466474405,0.01610169491525424,
holdout_model_NVIDIA,main,net,HH-translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.004637780736032979,-0.07856341189674523,0.07030022691569209,
holdout_model_NVIDIA,main,net,genre=news,152,0.03289473684210526,0.0,0.05,-0.02960526315789474,-0.11779019466474405,0.01610169491525424,
holdout_model_NVIDIA,main,net,genre=science,167,0.0658682634730539,0.013888888888888888,0.22727272727272727,0.025868263473053897,-0.03505793952562014,0.1904677533664068,
holdout_model_NVIDIA,main,net,genre=translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.004637780736032979,-0.07856341189674523,0.07030022691569209,
holdout_model_NVIDIA,main,net,hh_all,392,0.05102040816326531,0.022792022792022793,0.10135135135135136,,,,
