document_id,origin_class,genre,prompt_condition,regulation_level,index_common,score_format,index_common_plus_format,n_features_common,n_features_format,excluded_categories
deepseek_pro_b040_P1_r1,A,commercial,P1,,53.8012,37.5000,50.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b040_P1_r2,A,commercial,P1,,46.7836,62.5000,49.5169,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b040_P2_r1,A,commercial,P2,,76.4620,50.0000,71.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b040_P2_r2,A,commercial,P2,,63.0848,62.5000,62.9831,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b040_P3_r1,A,commercial,P3,,69.8830,12.5000,59.9034,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b040_P3_r2,A,commercial,P3,,70.9064,25.0000,62.9227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b041_P1_r1,A,commercial,P1,,46.7105,0.0000,38.5870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b041_P1_r2,A,commercial,P1,,52.9240,12.5000,45.8937,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b041_P2_r1,A,commercial,P2,,53.8012,62.5000,55.3140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b041_P2_r2,A,commercial,P2,,60.8187,62.5000,61.1111,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b041_P3_r1,A,commercial,P3,,49.7807,37.5000,47.6449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b041_P3_r2,A,commercial,P3,,35.6725,37.5000,35.9903,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b042_P1_r1,A,commercial,P1,,58.4795,25.0000,52.6570,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b042_P1_r2,A,commercial,P1,,66.3743,37.5000,61.3527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b042_P2_r1,A,commercial,P2,,50.8772,75.0000,55.0725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b042_P2_r2,A,commercial,P2,,58.6988,75.0000,61.5338,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b042_P3_r1,A,commercial,P3,,47.8801,37.5000,46.0749,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b042_P3_r2,A,commercial,P3,,65.4240,12.5000,56.2198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b043_P1_r1,A,commercial,P1,,57.8947,25.0000,52.1739,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b043_P1_r2,A,commercial,P1,,72.6608,0.0000,60.0242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b043_P2_r1,A,commercial,P2,,70.1023,50.0000,66.6063,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b043_P2_r2,A,commercial,P2,,68.2018,37.5000,62.8623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b043_P3_r1,A,commercial,P3,,70.2485,0.0000,58.0314,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b043_P3_r2,A,commercial,P3,,59.9415,25.0000,53.8647,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b044_P1_r1,A,commercial,P1,,43.6404,37.5000,42.5725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b044_P1_r2,A,commercial,P1,,67.9825,12.5000,58.3333,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b044_P2_r1,A,commercial,P2,,70.7602,62.5000,69.3237,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b044_P2_r2,A,commercial,P2,,51.4620,87.5000,57.7295,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b044_P3_r1,A,commercial,P3,,49.4152,12.5000,42.9952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b044_P3_r2,A,commercial,P3,,46.7105,0.0000,38.5870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b045_P1_r1,A,commercial,P1,,67.6170,12.5000,58.0314,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b045_P1_r2,A,commercial,P1,,55.8480,12.5000,48.3092,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b045_P2_r1,A,commercial,P2,,51.0234,75.0000,55.1932,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b045_P2_r2,A,commercial,P2,,47.5877,75.0000,52.3551,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b045_P3_r1,A,commercial,P3,,59.4298,12.5000,51.2681,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
deepseek_pro_b045_P3_r2,A,commercial,P3,,64.2544,25.0000,57.4275,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b001_P1_r1,A,seo,P1,,56.2865,100.0000,63.8889,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b001_P1_r2,A,seo,P1,,65.9357,100.0000,71.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b001_P2_r1,A,seo,P2,,47.5877,100.0000,56.7029,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b001_P2_r2,A,seo,P2,,55.4094,100.0000,63.1643,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b001_P3_r1,A,seo,P3,,62.2807,62.5000,62.3188,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b001_P3_r2,A,seo,P3,,53.7281,87.5000,59.6014,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b002_P1_r1,A,seo,P1,,54.6784,100.0000,62.5604,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b002_P1_r2,A,seo,P1,,29.6053,87.5000,39.6739,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b002_P2_r1,A,seo,P2,,48.2456,100.0000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b002_P2_r2,A,seo,P2,,48.1725,100.0000,57.1860,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b002_P3_r1,A,seo,P3,,53.8012,87.5000,59.6618,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b002_P3_r2,A,seo,P3,,63.9620,37.5000,59.3599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b003_P1_r1,A,seo,P1,,50.0000,100.0000,58.6957,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b003_P1_r2,A,seo,P1,,40.9357,100.0000,51.2077,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b003_P2_r1,A,seo,P2,,60.9649,100.0000,67.7536,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b003_P2_r2,A,seo,P2,,62.7193,100.0000,69.2029,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b003_P3_r1,A,seo,P3,,52.3392,100.0000,60.6280,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b003_P3_r2,A,seo,P3,,46.9298,87.5000,53.9855,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b004_P1_r1,A,seo,P1,,33.1871,100.0000,44.8068,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b004_P1_r2,A,seo,P1,,42.8363,100.0000,52.7778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b004_P2_r1,A,seo,P2,,45.9064,100.0000,55.3140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b004_P2_r2,A,seo,P2,,42.2515,100.0000,52.2947,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b004_P3_r1,A,seo,P3,,51.7544,75.0000,55.7971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b004_P3_r2,A,seo,P3,,63.2310,50.0000,60.9300,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b005_P1_r1,A,seo,P1,,57.8947,87.5000,63.0435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b005_P1_r2,A,seo,P1,,59.7953,87.5000,64.6135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b005_P2_r1,A,seo,P2,,46.8567,100.0000,56.0990,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b005_P2_r2,A,seo,P2,,47.0760,100.0000,56.2802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b005_P3_r1,A,seo,P3,,62.2807,75.0000,64.4928,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b005_P3_r2,A,seo,P3,,61.8421,87.5000,66.3043,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b006_P1_r1,A,seo,P1,,56.2865,100.0000,63.8889,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b006_P1_r2,A,seo,P1,,49.2690,100.0000,58.0918,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b006_P2_r1,A,seo,P2,,48.2456,100.0000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b006_P2_r2,A,seo,P2,,53.2164,100.0000,61.3527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b006_P3_r1,A,seo,P3,,52.2661,75.0000,56.2198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b006_P3_r2,A,seo,P3,,62.1345,100.0000,68.7198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b007_P1_r1,A,seo,P1,,25.0000,100.0000,38.0435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b007_P1_r2,A,seo,P1,,54.0936,100.0000,62.0773,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b007_P2_r1,A,seo,P2,,48.8304,100.0000,57.7295,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b007_P2_r2,A,seo,P2,,29.7515,100.0000,41.9686,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b007_P3_r1,A,seo,P3,,42.5439,100.0000,52.5362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b007_P3_r2,A,seo,P3,,48.3918,100.0000,57.3671,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b008_P1_r1,A,seo,P1,,55.9211,100.0000,63.5870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b008_P1_r2,A,seo,P1,,59.0643,100.0000,66.1836,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b008_P2_r1,A,seo,P2,,58.1871,100.0000,65.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b008_P2_r2,A,seo,P2,,59.2836,100.0000,66.3647,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b008_P3_r1,A,seo,P3,,55.0439,100.0000,62.8623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b008_P3_r2,A,seo,P3,,60.8187,87.5000,65.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b009_P1_r1,A,seo,P1,,59.2836,100.0000,66.3647,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b009_P1_r2,A,seo,P1,,36.6228,100.0000,47.6449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b009_P2_r1,A,seo,P2,,46.5643,87.5000,53.6836,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b009_P2_r2,A,seo,P2,,53.9474,100.0000,61.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b009_P3_r1,A,seo,P3,,54.7515,87.5000,60.4469,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b009_P3_r2,A,seo,P3,,54.0936,100.0000,62.0773,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b010_P1_r1,A,seo,P1,,54.4591,100.0000,62.3792,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b010_P1_r2,A,seo,P1,,54.7515,100.0000,62.6208,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b010_P2_r1,A,seo,P2,,61.4035,100.0000,68.1159,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b010_P2_r2,A,seo,P2,,59.8684,100.0000,66.8478,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b010_P3_r1,A,seo,P3,,53.7281,75.0000,57.4275,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b010_P3_r2,A,seo,P3,,58.2602,100.0000,65.5193,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b011_P1_r1,A,seo,P1,,35.1608,100.0000,46.4372,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b011_P1_r2,A,seo,P1,,41.3743,100.0000,51.5700,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b011_P2_r1,A,seo,P2,,50.4386,100.0000,59.0580,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b011_P2_r2,A,seo,P2,,53.0702,100.0000,61.2319,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b011_P3_r1,A,seo,P3,,47.4415,87.5000,54.4082,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b011_P3_r2,A,seo,P3,,56.4327,87.5000,61.8357,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b012_P1_r1,A,seo,P1,,43.4942,100.0000,53.3213,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b012_P1_r2,A,seo,P1,,48.7573,100.0000,57.6691,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b012_P2_r1,A,seo,P2,,37.4269,100.0000,48.3092,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b012_P2_r2,A,seo,P2,,44.3713,87.5000,51.8720,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b012_P3_r1,A,seo,P3,,41.0819,87.5000,49.1546,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b012_P3_r2,A,seo,P3,,60.3801,87.5000,65.0966,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b013_P1_r1,A,seo,P1,,62.5731,100.0000,69.0821,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b013_P1_r2,A,seo,P1,,55.5556,87.5000,61.1111,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b013_P2_r1,A,seo,P2,,54.5322,100.0000,62.4396,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b013_P2_r2,A,seo,P2,,43.2749,87.5000,50.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b013_P3_r1,A,seo,P3,,70.2485,62.5000,68.9010,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b013_P3_r2,A,seo,P3,,57.8947,87.5000,63.0435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b014_P1_r1,A,seo,P1,,60.3801,100.0000,67.2705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b014_P1_r2,A,seo,P1,,56.8713,100.0000,64.3720,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b014_P2_r1,A,seo,P2,,51.0965,100.0000,59.6014,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b014_P2_r2,A,seo,P2,,50.2193,100.0000,58.8768,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b014_P3_r1,A,seo,P3,,58.1140,37.5000,54.5290,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b014_P3_r2,A,seo,P3,,61.4035,75.0000,63.7681,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b015_P1_r1,A,seo,P1,,51.1696,100.0000,59.6618,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b015_P1_r2,A,seo,P1,,61.8421,100.0000,68.4783,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b015_P2_r1,A,seo,P2,,49.6345,87.5000,56.2198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b015_P2_r2,A,seo,P2,,42.0322,87.5000,49.9396,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b015_P3_r1,A,seo,P3,,57.4561,75.0000,60.5072,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b015_P3_r2,A,seo,P3,,64.2544,50.0000,61.7754,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b016_P1_r1,A,analytics,P1,,47.8070,75.0000,52.5362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b016_P1_r2,A,analytics,P1,,22.5146,100.0000,35.9903,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b016_P2_r1,A,analytics,P2,,45.9795,87.5000,53.2005,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b016_P2_r2,A,analytics,P2,,52.1930,100.0000,60.5072,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b016_P3_r1,A,analytics,P3,,35.6725,62.5000,40.3382,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b016_P3_r2,A,analytics,P3,,45.3947,75.0000,50.5435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b017_P1_r1,A,analytics,P1,,69.0058,75.0000,70.0483,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b017_P1_r2,A,analytics,P1,,70.1754,62.5000,68.8406,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b017_P2_r1,A,analytics,P2,,46.4912,87.5000,53.6232,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b017_P2_r2,A,analytics,P2,,41.5936,75.0000,47.4034,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b017_P3_r1,A,analytics,P3,,69.1520,25.0000,61.4734,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b017_P3_r2,A,analytics,P3,,56.2865,37.5000,53.0193,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b018_P1_r1,A,analytics,P1,,64.4737,50.0000,61.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b018_P1_r2,A,analytics,P1,,56.7251,62.5000,57.7295,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b018_P2_r1,A,analytics,P2,,24.1228,75.0000,32.9710,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b018_P2_r2,A,analytics,P2,,50.4386,75.0000,54.7101,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b018_P3_r1,A,analytics,P3,,61.8421,37.5000,57.6087,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b018_P3_r2,A,analytics,P3,,63.1579,25.0000,56.5217,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b019_P1_r1,A,analytics,P1,,45.1023,100.0000,54.6498,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b019_P1_r2,A,analytics,P1,,56.7982,50.0000,55.6159,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b019_P2_r1,A,analytics,P2,,44.5906,87.5000,52.0531,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b019_P2_r2,A,analytics,P2,,55.6287,87.5000,61.1715,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b019_P3_r1,A,analytics,P3,,54.1667,50.0000,53.4420,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b019_P3_r2,A,analytics,P3,,49.7076,37.5000,47.5845,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b020_P1_r1,A,analytics,P1,,46.2719,100.0000,55.6159,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b020_P1_r2,A,analytics,P1,,47.3684,100.0000,56.5217,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b020_P2_r1,A,analytics,P2,,42.9094,75.0000,48.4903,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b020_P2_r2,A,analytics,P2,,50.0000,87.5000,56.5217,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b020_P3_r1,A,analytics,P3,,50.6579,50.0000,50.5435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b020_P3_r2,A,analytics,P3,,54.9708,50.0000,54.1063,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b021_P1_r1,A,analytics,P1,,41.0088,75.0000,46.9203,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b021_P1_r2,A,analytics,P1,,42.9825,75.0000,48.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b021_P2_r1,A,analytics,P2,,52.1930,100.0000,60.5072,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b021_P2_r2,A,analytics,P2,,51.7544,100.0000,60.1449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b021_P3_r1,A,analytics,P3,,41.8129,0.0000,34.5411,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b021_P3_r2,A,analytics,P3,,40.2047,62.5000,44.0821,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b022_P1_r1,A,analytics,P1,,48.6111,100.0000,57.5483,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b022_P1_r2,A,analytics,P1,,42.3977,100.0000,52.4155,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b022_P2_r1,A,analytics,P2,,51.3158,100.0000,59.7826,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b022_P2_r2,A,analytics,P2,,51.7544,100.0000,60.1449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b022_P3_r1,A,analytics,P3,,55.3363,37.5000,52.2343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b022_P3_r2,A,analytics,P3,,36.5497,50.0000,38.8889,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b023_P1_r1,A,analytics,P1,,59.1374,75.0000,61.8961,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b023_P1_r2,A,analytics,P1,,28.4357,100.0000,40.8816,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b023_P2_r1,A,analytics,P2,,45.9795,87.5000,53.2005,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b023_P2_r2,A,analytics,P2,,44.8830,100.0000,54.4686,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b023_P3_r1,A,analytics,P3,,44.0058,100.0000,53.7440,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b023_P3_r2,A,analytics,P3,,69.7368,37.5000,64.1304,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b024_P1_r1,A,analytics,P1,,55.1170,100.0000,62.9227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b024_P1_r2,A,analytics,P1,,41.6667,100.0000,51.8116,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b024_P2_r1,A,analytics,P2,,50.4386,100.0000,59.0580,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b024_P2_r2,A,analytics,P2,,39.5468,87.5000,47.8865,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b024_P3_r1,A,analytics,P3,,72.0029,50.0000,68.1763,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b024_P3_r2,A,analytics,P3,,51.7544,75.0000,55.7971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b025_P1_r1,A,analytics,P1,,39.0351,100.0000,49.6377,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b025_P1_r2,A,analytics,P1,,58.0409,100.0000,65.3382,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b025_P2_r1,A,analytics,P2,,37.5000,75.0000,44.0217,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b025_P2_r2,A,analytics,P2,,51.3158,75.0000,55.4348,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b025_P3_r1,A,analytics,P3,,52.3392,50.0000,51.9324,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b025_P3_r2,A,analytics,P3,,54.0936,50.0000,53.3816,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b026_P1_r1,A,analytics,P1,,47.8070,100.0000,56.8841,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b026_P1_r2,A,analytics,P1,,60.0146,100.0000,66.9686,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b026_P2_r1,A,analytics,P2,,39.4737,100.0000,50.0000,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b026_P2_r2,A,analytics,P2,,50.0000,100.0000,58.6957,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b026_P3_r1,A,analytics,P3,,60.2339,37.5000,56.2802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b026_P3_r2,A,analytics,P3,,61.8421,62.5000,61.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b027_P1_r1,A,analytics,P1,,49.0497,100.0000,57.9106,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b027_P1_r2,A,analytics,P1,,64.0351,100.0000,70.2899,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b027_P2_r1,A,analytics,P2,,51.3158,87.5000,57.6087,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b027_P2_r2,A,analytics,P2,,47.8070,87.5000,54.7101,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
